C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_53_789.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_53_789.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_53_789.jpg, 0, 0, 0, 7.809541E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_53_897.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_53_897.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_53_897.jpg, 0, 0, 0, 7.831243E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_002.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_002.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_002.jpg, 0, 0, 0, 7.891175E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_109.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_109.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_109.jpg, 0, 0, 0, 8.308968E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_209.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_209.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_209.jpg, 0, 0, 0, 7.790055E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_313.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_313.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_313.jpg, 0, 0, 0, 7.872354E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_426.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_426.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_426.jpg, 0, 0, 0, 7.970448E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_532.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_532.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_532.jpg, 0, 0, 0, 7.836296E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_643.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_643.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_643.jpg, 0, 0, 0, 7.826621E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_744.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_744.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_744.jpg, 0, 0, 0, 7.835594E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_851.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_851.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_851.jpg, 0, 0, 0, 7.791891E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_54_955.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_54_955.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_54_955.jpg, 0, 0, 0, 8.181073E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_057.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_057.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_057.jpg, 0, 0, 0, 7.828081E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_163.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_163.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_163.jpg, 0, 0, 0, 7.792276E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_272.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_272.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_272.jpg, 0, 0, 0, 7.783754E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_378.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_378.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_378.jpg, 0, 0, 0, 7.852175E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_483.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_483.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_483.jpg, 0, 0, 0, 7.829106E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_583.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_583.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_583.jpg, 0, 0, 0, 7.843169E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_694.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_694.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_694.jpg, 0, 0, 0, 7.848465E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_802.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_802.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_802.jpg, 0, 0, 0, 7.987348E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_55_912.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_55_912.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_55_912.jpg, 0, 0, 0, 7.835542E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_020.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_020.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_020.jpg, 0, 0, 0, 8.005234E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_132.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_132.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_132.jpg, 0, 0, 0, 7.861562E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_241.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_241.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_241.jpg, 0, 0, 0, 7.894477E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_349.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_349.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_349.jpg, 0, 0, 0, 7.791451E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_457.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_457.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_457.jpg, 0, 0, 0, 7.963483E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_565.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_565.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_565.jpg, 0, 0, 0, 7.92003E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_34_56_674.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_34_56_674.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_34_56_674.jpg, 0, 0, 0, 8.079944E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_193.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_193.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_193.jpg, 0, 0, 0, 7.81663E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_293.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_293.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_293.jpg, 0, 0, 0, 7.967541E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_399.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_399.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_399.jpg, 0, 0, 0, 7.912025E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_504.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_504.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_504.jpg, 0, 0, 0, 7.809231E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_612.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_612.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_612.jpg, 0, 0, 0, 7.933457E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_721.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_721.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_721.jpg, 0, 0, 0, 8.205067E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_830.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_830.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_830.jpg, 0, 0, 0, 8.0051E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_00_939.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_00_939.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_00_939.jpg, 0, 0, 0, 7.795092E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_047.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_047.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_047.jpg, 0, 0, 0, 7.812537E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_157.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_157.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_157.jpg, 0, 0, 0, 7.813892E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_266.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_266.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_266.jpg, 0, 0, 0, 7.864773E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_376.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_376.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_376.jpg, 0, 0, 0, 7.798614E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_485.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_485.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_485.jpg, 0, 0, 0, 7.787898E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_594.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_594.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_594.jpg, 0, 0, 0, 7.809771E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_695.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_695.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_695.jpg, 0, 0, 0, 8.12208E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_801.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_801.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_801.jpg, 0, 0, 0, 7.853195E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_01_911.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_01_911.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_01_911.jpg, 0, 0, 0, 7.989517E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_016.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_016.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_016.jpg, 0, 0, 0, 7.853657E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_118.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_118.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_118.jpg, 0, 0, 0, 7.893176E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_220.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_220.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_220.jpg, 0, 0, 0, 7.830254E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_329.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_329.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_329.jpg, 0, 0, 0, 8.238832E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_429.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_429.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_429.jpg, 0, 0, 0, 7.803286E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_531.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_531.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_531.jpg, 0, 0, 0, 7.879215E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_638.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_638.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_638.jpg, 0, 0, 0, 7.802605E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_739.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_739.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_739.jpg, 0, 0, 0, 8.005337E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_847.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_847.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_847.jpg, 0, 0, 0, 7.834939E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_02_950.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_02_950.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_02_950.jpg, 0, 0, 0, 7.834748E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_056.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_056.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_056.jpg, 0, 0, 0, 8.575238E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_159.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_159.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_159.jpg, 0, 0, 0, 7.801613E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_265.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_265.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_265.jpg, 0, 0, 0, 7.812829E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_364.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_364.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_364.jpg, 0, 0, 0, 7.884619E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_470.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_470.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_470.jpg, 0, 0, 0, 7.802615E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_583.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_583.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_583.jpg, 0, 0, 0, 7.940899E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_693.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_693.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_693.jpg, 0, 0, 0, 7.792837E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_802.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_802.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_802.jpg, 0, 0, 0, 7.794764E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_03_914.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_03_914.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_03_914.jpg, 0, 0, 0, 7.825584E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_04_020.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_04_020.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_04_020.jpg, 0, 0, 0, 7.783661E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_04_126.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_04_126.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_04_126.jpg, 0, 0, 0, 7.799161E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_04_236.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_04_236.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_04_236.jpg, 0, 0, 0, 7.818889E-05
C:\Users\user\Downloads\simulator-windows-64\IMG\center_2020_09_03_18_35_04_343.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\left_2020_09_03_18_35_04_343.jpg, C:\Users\user\Downloads\simulator-windows-64\IMG\right_2020_09_03_18_35_04_343.jpg, 0, 0, 0, 7.866993E-05
